source_id,utterance_id,segment_id,segment_index,label_original_sampa,segment_start_rel_s,segment_end_rel_s,segment_duration_s,segment_start_abs_s,segment_end_abs_s,style_original,source_file,annotation_status,normalized_ipa,notes
pavoque,pavoque::spike0001,pavoque::spike0001::seg011,11,k,1.185,1.386784,0.201784,1.185,1.386784,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0001,pavoque::spike0001::seg012,12,_,1.386784,2.335,0.948216,1.386784,2.335,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg001,1,H#,0.0,0.304112,0.304112,2.34,2.644112,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg002,2,h,0.304112,0.348223,0.044111,2.644112,2.688223,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg003,3,a:,0.348223,0.43,0.081777,2.688223,2.77,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg004,4,b,0.43,0.457396,0.027396,2.77,2.797396,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg005,5,@,0.457396,0.461082,0.003686,2.797396,2.801082,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg006,6,n,0.461082,0.515,0.053918,2.801082,2.855,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg007,7,v,0.515,0.535,0.02,2.855,2.875,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg008,8,i:,0.535,0.58,0.045,2.875,2.92,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg009,9,6,0.58,0.632798,0.052798,2.92,2.972798,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg010,10,?,0.632798,0.638634,0.005836,2.972798,2.978634,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg011,11,U,0.638634,0.663209,0.024575,2.978634,3.003209,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg012,12,n,0.663209,0.71,0.046791,3.003209,3.05,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg013,13,s,0.71,0.746148,0.036148,3.05,3.086148,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg014,14,S,0.746148,0.8125,0.066352,3.086148,3.1525,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg015,15,o:,0.8125,0.865335,0.052835,3.1525,3.205335,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg016,16,n,0.865335,0.895,0.029665,3.205335,3.235,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg017,17,?,0.895,0.938752,0.043752,3.235,3.278752,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg018,18,aI,0.938752,1.02,0.081248,3.278752,3.36,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg019,19,n,1.02,1.035,0.015,3.36,3.375,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg020,20,m,1.035,1.075,0.04,3.375,3.415,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg021,21,a:,1.075,1.15,0.075,3.415,3.49,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg022,22,l,1.15,1.18112,0.03112,3.49,3.52112,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg023,23,g,1.18112,1.233477,0.052357,3.52112,3.573477,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg024,24,@,1.233477,1.294778,0.061301,3.573477,3.634778,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg025,25,z,1.294778,1.382325,0.087547,3.634778,3.722325,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg026,26,e:,1.382325,1.571737,0.189412,3.722325,3.911737,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg027,27,@,1.571737,1.57921,0.007473,3.911737,3.91921,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg028,28,n,1.57921,1.736815,0.157605,3.91921,4.076815,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
pavoque,pavoque::spike0002,pavoque::spike0002::seg029,29,_,1.736815,3.595,1.858185,4.076815,5.935,angry,pavoque-angry.yaml,manually_corrected,,No IPA normalization invented; source SAMPA-like label preserved verbatim.
