source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg003,3,I,0.34,0.428172,0.088172,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg004,4,t,0.428172,0.50066,0.072488,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg005,5,p,0.50066,0.694291,0.193631,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg006,6,aU,0.694291,0.856344,0.162053,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg007,7,l,0.856344,0.966305,0.109961,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg008,8,r,0.966305,1.011149,0.044844,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg009,9,a,1.011149,1.088552,0.077403,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg010,10,D,1.088552,1.144114,0.055562,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg011,11,@,1.144114,1.204042,0.059928,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg012,12,f,1.204042,1.35,0.145958,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg013,13,O,1.35,1.469422,0.119422,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg014,14,6,1.469422,1.55,0.080578,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg015,15,d,1.55,1.612795,0.062795,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg016,16,?,1.612795,1.655,0.042205,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg017,17,U,1.655,1.69,0.035,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg018,18,n,1.69,1.742175,0.052175,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg019,19,t,1.742175,1.755,0.012825,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg020,20,d,1.755,1.797195,0.042195,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg021,21,Z,1.797195,1.836164,0.038969,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg022,22,O,1.836164,1.965,0.128836,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg023,23,n,1.965,2.025,0.06,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg024,24,s,2.025,2.135945,0.110945,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg025,25,t,2.135945,2.202314,0.066369,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg026,26,i:,2.202314,2.36,0.157686,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg027,27,v,2.36,2.430199,0.070199,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg028,28,@,2.430199,2.445,0.014801,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg029,29,n,2.445,2.614491,0.169491,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg030,30,s,2.614491,2.821512,0.207021,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0006,m0006,pavoque::m0006::seg031,31,_,2.821512,3.715,0.893488,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg001,1,H#,0,0.31132,0.31132,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg002,2,?,0.31132,0.336496,0.025176,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg003,3,a,0.336496,0.42,0.083504,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg004,4,l,0.42,0.565,0.145,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg005,5,@,0.565,0.655,0.09,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg006,6,f,0.655,0.75,0.095,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg007,7,6,0.75,0.855,0.105,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg008,8,f,0.855,0.955,0.1,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg009,9,I,0.955,1.041418,0.086418,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg010,10,l,1.041418,1.095,0.053582,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg011,11,m,1.095,1.145,0.05,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg012,12,U,1.145,1.18,0.035,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg013,13,N,1.18,1.245,0.065,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg014,14,@,1.245,1.275,0.03,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg015,15,n,1.275,1.335,0.06,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg016,16,b,1.335,1.392963,0.057963,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg017,17,a,1.392963,1.48,0.087037,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg018,18,z,1.48,1.56,0.08,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg019,19,i:,1.56,1.639497,0.079497,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg020,20,R,1.639497,1.697831,0.058334,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg021,21,@,1.697831,1.75,0.052169,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg022,22,n,1.75,1.79,0.04,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg023,23,?,1.79,1.805,0.015,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg024,24,aU,1.805,1.865,0.06,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg025,25,f,1.865,1.895,0.03,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg026,26,d,1.895,1.953639,0.058639,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg027,27,e:,1.953639,1.985204,0.031565,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg028,28,m,1.985204,2.055,0.069796,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg029,29,R,2.055,2.1,0.045,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg030,30,o:,2.1,2.194593,0.094593,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg031,31,m,2.194593,2.235,0.040407,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg032,32,a:,2.235,2.38,0.145,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg033,33,n,2.38,2.419947,0.039947,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg034,34,f,2.419947,2.5,0.080053,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg035,35,O,2.5,2.535387,0.035387,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg036,36,n,2.535387,2.609072,0.073685,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg037,37,?,2.609072,2.663722,0.05465,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg038,38,a,2.663722,2.71,0.046278,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg039,39,l,2.71,2.74,0.03,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg040,40,E,2.74,2.795,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg041,41,k,2.795,2.842482,0.047482,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg042,42,s,2.842482,2.965,0.122518,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg043,43,o~,2.965,3.089255,0.124255,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg044,44,n,3.089255,3.12,0.030745,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg045,45,d,3.12,3.146909,0.026909,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg046,46,R,3.146909,3.189958,0.043049,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg047,47,@,3.189958,3.237239,0.047281,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg048,48,d,3.237239,3.300518,0.063279,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg049,49,y:,3.300518,3.36,0.059482,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg050,50,m,3.36,3.43,0.07,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg051,51,a,3.43,3.660929,0.230929,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0009,m0009,pavoque::m0009::seg052,52,_,3.660929,5.155,1.494071,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg001,1,H#,0,0.313314,0.313314,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg002,2,k,0.313314,0.424707,0.111393,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg003,3,a:,0.424707,0.484716,0.060009,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg004,4,6,0.484716,0.575,0.090284,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg005,5,m,0.575,0.64,0.065,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg006,6,@,0.64,0.715,0.075,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg007,7,n,0.715,0.805,0.09,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg008,8,b,0.805,0.897612,0.092612,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg009,9,l,0.897612,0.93,0.032388,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg010,10,aI,0.93,1.038238,0.108238,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg011,11,p,1.038238,1.088,0.049762,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg012,12,t,1.088,1.132318,0.044318,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg013,13,m,1.132318,1.175,0.042682,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg014,14,I,1.175,1.223769,0.048769,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg015,15,t,1.223769,1.265039,0.04127,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg016,16,Z,1.265039,1.35401,0.088971,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg017,17,o:,1.35401,1.48,0.12599,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg018,18,z,1.48,1.58,0.1,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0011,m0011,pavoque::m0011::seg019,19,e:,1.58,1.745,0.165,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
