source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg007,7,C,1.03,1.195,0.165,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg008,8,i:,1.195,1.315,0.12,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg009,9,n,1.315,1.37,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg010,10,a:,1.37,1.565,0.195,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg011,11,?,1.565,1.64,0.075,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg012,12,I,1.64,1.73,0.09,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg013,13,n,1.73,1.809417,0.079417,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg014,14,t,1.809417,1.896722,0.087305,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg015,15,6,1.896722,1.98,0.083278,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg016,16,n,1.98,2.01,0.03,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg017,17,a,2.01,2.105524,0.095524,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg018,18,ts,2.105524,2.235,0.129476,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg019,19,j,2.235,2.265,0.03,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg020,20,o:,2.265,2.32,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg021,21,n,2.32,2.365,0.045,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg022,22,a:,2.365,2.59,0.225,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg023,23,l,2.59,2.726999,0.136999,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0051,m0051,pavoque::m0051::seg024,24,_,2.726999,3.055,0.328001,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
