source_id,utterance_id,original_symbol_sequence,source_file,source_blob_sha
jsut,BASIC5000_1613,"^-d-e-[-N-k-i-j-i-d-o-]-o-sh-a-n-o-#-s-e-[-e-n-o-o-w-a-_-y-o-]-k-u-#-n-a-]-cl-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1614,"^-k-a-[-r-i-n-a-]-i-d-e-#-s-u-]-m-u-i-j-o-o-n-o-#-k-a-[-n-e-o-#-k-a-[-r-i-r-u-]-n-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1615,"^-m-o-]-N-w-a-#-o-]-o-k-i-k-u-#-a-[-i-t-e-i-t-a-]-k-a-_-s-o-[-r-e-t-o-]-m-o-#-h-o-[-N-n-o-s-u-k-o-]-sh-i-#-a-[-i-t-e-i-t-a-]-k-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1616,"^-n-i-[-g-i-cl-t-a-k-o-b-u-sh-i-w-a-_-s-u-[-t-o-]-r-e-s-u-o-#-sh-i-[-m-e-]-s-u-#-k-o-[-t-o-]-m-o-#-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1617,"^-m-o-[-k-u-]-z-a-i-w-a-_-a-[-f-u-r-i-k-a-n-o-#-t-a-[-i-h-a-]-N-n-i-o-i-t-e-#-k-i-[-e-y-u-]-k-u-#-sh-i-]-g-e-N-d-e-#-a-]-r-i-_-k-o-[-r-e-]-r-a-n-o-#-s-u-[-t-o-]-o-b-u-w-a-_-g-e-]-N-z-a-i-#-ts-u-[-k-a-w-a-r-e-t-e-i-r-u-m-o-n-o-]-y-o-r-i-_-z-u-[-cl-t-o-#-m-o-[-k-u-]-z-a-i-n-o-#-sh-o-[-o-h-i-]-ry-o-o-g-a-#-s-u-[-k-u-n-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1618,"^-ky-o-]-n-e-N-k-a-r-a-_-k-a-]-r-e-w-a-#-a-[-n-o-#-k-a-[-i-sh-a-n-i-#-ts-u-[-t-o-]-m-e-t-e-#-i-[-r-u-]-n-o-d-e-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1619,"^-sh-i-]-N-y-a-k-u-n-o-#-o-[-k-a-g-e-d-e-_-w-a-[-t-a-sh-i-w-a-#-by-o-[-o-k-i-k-a-r-a-#-k-a-[-i-f-u-k-u-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1620,"^-n-i-]-ch-i-j-i-o-#-k-i-[-m-e-t-e-_-i-[-cl-sh-o-n-i-#-r-a-]-N-ch-i-o-#-t-a-[-b-e-y-o-]-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1621,"^-k-i-[-N-sh-u-h-o-o-n-o-#-sh-i-[-k-a-r-e-t-e-i-t-a-#-j-i-[-d-a-i-n-i-_-sh-u-]-r-u-i-#-m-i-[-ts-u-y-u-]-ny-u-u-n-o-_-a-[-k-u-d-o-]-i-#-sh-o-]-o-b-a-i-o-#-u-[-d-e-z-u-k-u-d-e-_-j-i-[-b-u-N-n-o-#-sh-i-[-h-a-]-i-k-a-n-i-#-o-[-k-u-t-a-m-e-]-n-i-_-t-e-[-k-i-y-a-]-t-a-ch-i-w-a-_-o-[-t-a-g-a-i-n-i-#-k-o-[-r-o-sh-i-a-]-cl-t-e-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1622,"^-ch-i-[-e-N-b-i-N-n-i-ts-u-]-i-t-e-w-a-_-o-[-r-i-j-i-n-a-r-u-n-o-#-sh-u-[-cl-p-a-ts-u-]-b-i-n-i-#-m-o-[-t-o-z-u-]-k-u-_-sh-i-[-i-z-u-n-a-]-r-i-t-i-i-o-#-t-e-[-k-i-y-o-o-#-s-u-[-r-u-t-a-m-e-_-m-a-]-i-r-u-#-s-a-[-g-a-k-u-n-o-#-h-a-[-r-a-i-m-o-d-o-sh-i-w-a-#-i-[-t-a-sh-i-m-a-s-e-]-N-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1623,"^-sh-i-[-N-r-i-N-k-a-]-s-a-i-n-o-#-b-o-[-o-sh-i-w-a-_-s-u-]-b-e-t-e-n-o-#-h-i-[-t-o-]-g-a-#-o-]-u-#-g-i-]-m-u-d-e-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1624,"^-k-o-[-h-i-ts-u-j-i-]-t-a-ch-i-w-a-#-t-o-[-s-a-ts-u-s-a-r-e-_-i-]-ch-i-b-a-n-i-#-d-a-[-s-a-]-r-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1625,"^-s-u-]-d-e-n-i-#-sh-i-[-cl-t-e-i-r-u-k-o-t-o-]-o-#-sh-o-[-o-m-e-e-#-sh-i-[-t-e-k-u-r-e-r-u-m-o-n-o-]-sh-i-k-a-_-u-[-k-e-i-r-e-#-t-a-[-g-a-r-a-]-n-a-i-#-k-e-[-e-k-o-o-g-a-_-w-a-[-t-a-sh-i-]-t-a-ch-i-n-i-w-a-#-a-]-r-u-n-o-d-e-#-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1626,"^-j-u-[-u-d-a-i-k-e-]-cl-t-e-e-g-a-#-n-a-[-s-a-n-a-]-k-e-r-e-b-a-#-n-a-[-r-a-]-n-a-i-d-a-r-o-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1627,"^-t-a-]-i-ry-o-k-u-o-#-i-]-j-i-#-s-u-[-r-u-]-n-i-w-a-_-ch-a-[-N-t-o-#-t-a-[-b-e-]-n-a-k-e-r-e-b-a-#-i-[-k-e-m-a-s-e-]-N-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1628,"^-h-o-[-o-sh-i-N-w-a-_-f-u-[-t-a-ts-u-]-n-o-#-i-]-k-e-N-n-o-#-a-[-i-d-a-o-_-a-[-r-e-]-k-o-r-e-t-o-#-g-u-[-r-a-ts-u-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1629,"^-a-[-o-]-i-#-s-u-[-p-o-o-ts-u-]-k-a-a-w-a-_-k-i-]-i-t-o-#-o-[-t-o-]-o-#-t-a-[-t-e-t-e-#-t-o-[-m-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1630,"^-k-o-[-o-k-o-]-o-s-e-e-n-o-#-n-a-]-k-a-n-i-w-a-_-h-o-]-N-y-a-o-#-b-u-[-r-a-ts-u-i-t-e-_-m-a-[-N-g-a-o-#-y-o-]-m-u-m-o-n-o-m-o-#-o-]-o-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1631,"^-y-o-[-d-o-o-sh-i-_-u-[-ch-i-n-o-#-i-[-n-u-]-g-a-#-h-o-]-e-t-e-i-r-u-n-o-g-a-#-k-i-[-k-o-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1632,"^-t-o-]-o-#-k-a-]-N-b-u-r-a-w-a-_-t-o-[-o-s-o-]-sh-i-k-i-n-o-#-k-e-[-cl-k-a-N-#-m-o-]-N-d-a-i-n-i-#-t-o-[-r-i-k-u-]-N-d-e-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1633,"^-h-a-[-t-a-r-a-k-i-#-h-a-[-j-i-m-e-]-r-u-t-o-_-s-u-]-g-u-#-a-]-m-e-g-a-#-f-u-[-r-i-h-a-j-i-]-m-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1634,"^-i-[-ch-i-b-a-N-#-y-o-]-i-m-o-n-o-g-a-#-k-u-[-s-a-]-r-u-t-o-_-i-[-ch-i-b-a-N-#-k-o-[-m-a-]-r-u-m-o-n-o-n-i-#-n-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1635,"^-s-a-[-ts-u-j-i-]-N-h-a-N-w-a-_-m-o-[-o-s-u-]-g-u-#-j-i-[-b-u-N-n-o-#-ts-u-]-m-i-o-#-h-a-]-k-u-j-o-o-s-u-r-u-#-d-a-[-r-o-]-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1636,"^-s-a-[-i-k-i-N-n-a-]-d-o-k-a-r-a-#-k-a-]-k-u-r-i-#-s-u-[-r-u-t-a-m-e-_-m-e-[-N-k-a-i-#-sh-a-[-z-e-ts-u-t-o-#-n-a-]-cl-t-e-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1637,"^-t-o-[-k-i-d-o-k-i-_-k-a-]-n-o-j-o-w-a-#-f-u-[-ch-u-]-u-i-n-i-m-o-_-m-i-[-ch-i-n-i-#-m-a-[-y-o-i-m-a-]-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1638,"^-i-[-ry-o-]-o-h-i-_-n-e-[-N-k-i-N-ky-u-u-f-u-n-o-_-y-o-[-k-u-s-e-]-e-s-a-k-u-n-o-#-k-i-[-m-e-t-e-w-a-_-n-a-]-i-t-o-#-i-[-e-y-o-]-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1639,"^-n-e-[-N-ry-o-]-o-t-o-sh-i-t-e-w-a-_-s-e-[-k-i-y-u-g-a-#-s-e-[-k-i-t-a-]-N-n-i-#-k-a-[-w-a-r-i-ts-u-]-ts-u-#-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1640,"^-m-i-]-b-u-r-i-m-o-#-k-o-[-my-u-n-i-k-e-]-e-sh-o-N-n-o-_-m-o-[-o-#-h-i-[-t-o-]-ts-u-n-o-#-h-o-[-o-h-o-o-d-e-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
