source_id,utterance_id,original_symbol_sequence,source_file,source_blob_sha
jsut,BASIC5000_1070,"^-h-o-[-m-e-]-r-u-#-k-o-[-t-o-]-g-a-_-g-a-[-k-u-sh-u-]-u-sh-a-n-i-#-y-a-[-r-u-k-i-o-#-o-[-k-o-s-a-s-e-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1071,"^-h-o-]-r-a-_-ky-o-]-o-w-a-#-u-]-m-i-n-o-s-a-ch-i-d-a-cl-t-a-k-a-r-a-_-a-[-sh-i-t-a-]-w-a-#-y-a-[-m-a-n-o-s-a-]-ch-i-t-o-k-a-s-a-?-_-t-o-]-r-i-n-i-#-i-[-k-o-]-o-y-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1072,"^-h-e-]-N-k-a-n-o-n-a-i-#-m-a-]-i-n-i-ch-i-n-o-#-s-e-[-e-k-a-ts-u-n-i-_-a-]-k-i-t-e-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1073,"^-m-o-]-o-_-y-a-[-y-o-i-n-o-#-n-a-]-b-i-g-a-#-w-a-[-k-a-r-i-n-i-k-u-]-i-k-a-r-a-_-o-[-n-a-j-i-t-o-]-k-o-_-g-u-]-r-u-g-u-r-u-#-m-a-[-w-a-cl-t-a-]-j-a-n-a-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1074,"^-i-[-cl-p-i-k-i-]-n-o-#-k-i-[-r-i-g-i-r-i-]-s-u-t-o-_-o-]-o-k-u-n-o-#-a-[-r-i-g-a-#-n-o-]-h-a-r-a-n-i-#-s-u-]-N-d-e-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1075,"^-g-o-[-ch-i-s-o-o-g-a-#-d-e-]-r-u-k-a-r-a-_-o-[-n-a-k-a-o-#-s-u-[-k-a-s-e-t-e-o-k-i-n-a-s-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1076,"^-sh-u-[-cl-s-e-k-i-]-sh-a-w-a-_-i-[-cl-s-e-e-n-i-t-a-ch-i-a-g-a-cl-t-e-_-h-e-[-y-a-]-o-#-d-e-]-t-e-i-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1077,"^-k-a-[-w-a-]-i-t-e-#-b-o-[-s-o-b-o-s-o-n-i-n-a-]-cl-t-a-#-p-a-]-N-o-#-k-a-[-m-i-n-a-]-g-a-r-a-n-o-#-y-a-[-m-a-n-o-#-t-a-[-b-i-]-d-e-_-d-a-]-i-j-a-n-i-#-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1078,"^-m-i-[-k-a-k-e-n-o-#-o-[-s-o-r-o-sh-i-]-i-#-k-u-]-m-o-w-a-_-h-i-[-t-o-o-#-k-o-[-o-g-e-k-i-s-u-r-u-k-o-t-o-]-w-a-#-n-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1079,"^-s-a-[-N-n-e-]-N-k-a-N-#-b-o-]-o-ry-o-k-u-o-#-u-]-k-e-t-a-#-a-]-t-o-_-k-a-]-n-o-j-o-w-a-#-k-a-]-r-e-o-#-s-u-[-t-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1080,"^-d-o-[-o-sh-i-n-i-]-w-a-#-m-o-[-k-u-t-e-k-i-o-#-t-o-[-r-a-]-n-a-i-#-j-i-[-d-o-]-o-sh-i-t-o-_-m-o-[-k-u-t-e-k-i-g-o-o-#-t-o-]-r-u-#-t-a-[-d-o-]-o-sh-i-g-a-#-a-[-r-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1081,"^-g-o-[-o-#-u-]-ts-u-#-k-o-[-t-o-]-g-a-_-w-a-[-t-a-sh-i-n-o-#-y-u-]-i-i-ts-u-n-o-#-t-a-[-n-o-sh-i-]-m-i-d-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1082,"^-t-e-[-N-m-o-]-N-g-a-k-u-w-a-#-k-e-[-cl-sh-i-t-e-_-a-[-t-a-r-a-sh-i-]-i-#-k-a-]-g-a-k-u-d-e-w-a-#-n-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1083,"^-m-a-]-ts-u-n-o-n-o-#-k-a-[-m-e-e-o-#-k-e-[-g-a-s-u-k-o-t-o-]-g-a-#-n-a-]-i-#-y-o-]-o-n-i-#-o-[-n-e-g-a-i-sh-i-m-a-]-s-u-y-o-?-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1084,"^-k-i-[-n-o-o-n-o-#-sh-i-]-k-e-N-n-o-#-m-o-[-N-d-a-i-w-a-_-o-[-m-o-]-cl-t-a-y-o-r-i-#-z-u-[-cl-t-o-#-y-a-[-s-a-]-sh-i-k-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1085,"^-h-o-]-N-n-i-N-w-a-#-y-u-]-i-g-a-#-d-o-[-k-u-s-o-N-o-#-k-i-[-m-e-k-o-]-N-d-e-#-i-[-r-u-y-o-o-d-a-]-k-e-d-o-m-o-_-m-a-[-w-a-r-i-k-a-r-a-#-m-i-]-r-e-b-a-_-t-a-]-N-n-a-r-u-#-w-a-[-g-a-m-a-m-a-d-a-]-y-o-n-e-?-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1086,"^-r-o-]-o-b-a-w-a-#-h-o-[-cl-t-o-#-i-]-k-i-o-#-ts-u-]-i-t-e-_-n-i-[-cl-k-o-]-r-i-#-w-a-[-r-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1087,"^-r-i-[-s-e-cl-sh-o-N-w-a-#-i-[-cl-p-a-N-t-e-k-i-#-k-e-[-e-k-o-o-t-o-sh-i-t-e-]-w-a-_-k-e-[-e-z-a-i-k-a-]-ts-u-d-o-o-g-a-#-z-o-[-o-d-a-i-sh-i-t-e-i-r-u-t-o-]-k-i-n-i-_-i-[-ch-i-j-i-t-e-k-i-n-i-#-o-[-ch-i-k-o-m-u-m-o-n-o-]-d-e-#-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1088,"^-r-i-]-z-u-m-u-w-a-#-k-e-[-e-k-a-i-d-e-#-t-e-]-N-p-o-w-a-#-h-a-]-y-a-k-u-_-s-o-[-n-o-#-ky-o-[-k-u-w-a-_-w-a-[-k-a-m-o-n-o-n-i-#-k-o-[-n-o-m-a-]-r-e-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1089,"^-r-i-[-s-u-t-o-n-o-#-d-e-]-e-t-a-w-a-_-j-i-[-d-o-o-#-sh-u-[-u-k-e-e-#-k-i-]-n-o-o-o-#-ts-u-[-k-a-cl-t-e-_-k-a-[-N-t-a-N-n-i-#-sh-u-[-u-k-e-e-s-u-r-u-k-o-t-o-]-g-a-#-d-e-[-k-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1090,"^-y-o-]-sh-i-k-i-w-a-#-o-[-k-a-n-e-n-i-#-k-o-[-m-a-]-cl-t-e-_-g-o-]-r-o-o-n-i-#-n-i-[-m-a-N-e-N-#-k-a-[-sh-i-t-e-#-k-u-[-r-e-]-t-o-#-t-a-[-n-o-]-N-d-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1091,"^-ch-u-[-u-m-o-N-sh-o-]-n-i-_-s-a-]-i-z-u-_-i-[-r-o-_-s-u-[-t-a-]-i-r-u-o-#-k-i-[-ny-u-u-sh-i-t-e-k-u-d-a-s-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1092,"^-r-i-]-s-a-w-a-#-e-[-e-g-o-d-a-k-e-]-d-e-#-n-a-]-k-u-_-f-u-[-r-a-N-s-u-g-o-m-o-h-a-n-a-sh-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1093,"^-w-a-[-N-g-a-N-sh-o-]-k-o-k-u-w-a-#-ts-u-]-n-e-n-i-_-s-e-[-N-s-o-o-n-o-#-ky-o-]-o-i-n-i-#-s-a-[-r-a-s-a-r-e-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1094,"^-r-i-]-o-n-o-#-k-a-]-a-n-i-b-a-r-u-w-a-_-n-i-]-g-a-ts-u-n-i-#-k-a-[-i-s-a-i-s-a-r-e-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1095,"^-z-e-[-e-k-i-N-k-a-r-a-#-e-[-r-a-r-e-]-r-u-#-k-i-[-N-g-a-k-u-n-i-y-o-cl-t-e-_-s-e-]-e-f-u-g-a-#-sh-a-[-k-a-i-#-f-u-]-k-u-sh-i-n-i-#-sh-i-[-sh-u-ts-u-s-u-r-u-#-k-i-[-N-g-a-k-u-o-#-s-a-]-y-u-u-s-u-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1096,"^-r-o-[-o-f-u-]-j-i-N-w-a-_-d-o-]-o-r-o-o-#-o-[-o-d-a-N-s-u-r-u-]-n-o-o-#-t-e-[-ts-u-d-a-]-cl-t-a-k-o-t-o-n-i-#-t-a-]-i-sh-i-t-e-_-w-a-[-t-a-sh-i-n-i-#-k-a-]-N-sh-a-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1097,"^-sh-o-[-o-k-o-w-a-#-w-a-[-r-e-w-a-r-e-n-i-_-k-a-]-r-e-n-o-#-m-u-]-j-i-ts-u-o-#-n-a-[-cl-t-o-k-u-s-a-s-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1098,"^-f-o-[-i-e-r-u-b-a-]-cl-h-a-n-o-#-s-a-[-k-u-h-i-N-w-a-_-h-i-[-N-p-a-N-n-i-#-g-e-[-N-ky-u-u-s-a-r-e-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1099,"^-i-]-m-a-#-h-a-[-n-a-sh-i-a-]-cl-t-e-i-r-u-#-m-o-[-N-d-a-i-d-a-k-e-]-n-i-_-h-a-[-ts-u-g-e-N-o-#-g-e-[-N-t-e-e-sh-i-t-e-k-u-d-a-s-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
