source_id,utterance_id,segment_index,label_original,start_rel_s,end_rel_s,duration_s
pavoque,pavoque::spike0010,28,m,2.07,2.13,0.06000000000000005
pavoque,pavoque::spike0010,29,h,2.13,2.185,0.05500000000000016
pavoque,pavoque::spike0010,30,a,2.185,2.245,0.06000000000000005
pavoque,pavoque::spike0010,31,s,2.245,2.318961,0.07396099999999972
pavoque,pavoque::spike0010,32,t,2.318961,2.35151,0.03254900000000038
pavoque,pavoque::spike0010,33,d,2.35151,2.387845,0.036334999999999784
pavoque,pavoque::spike0010,34,u:,2.387845,2.581195,0.19335000000000013
pavoque,pavoque::spike0010,35,_,2.581195,4.075,1.493805
pavoque,pavoque::spike0011,1,H#,0.0,0.28,0.28
pavoque,pavoque::spike0011,2,?,0.28,0.308966,0.028965999999999992
pavoque,pavoque::spike0011,3,I,0.308966,0.401102,0.092136
pavoque,pavoque::spike0011,4,C,0.401102,0.474812,0.07371
pavoque,pavoque::spike0011,5,b,0.474812,0.535255,0.060443000000000024
pavoque,pavoque::spike0011,6,I,0.535255,0.605,0.06974499999999995
pavoque,pavoque::spike0011,7,n,0.605,0.655,0.050000000000000044
pavoque,pavoque::spike0011,8,s,0.655,0.722353,0.067353
pavoque,pavoque::spike0011,9,p,0.722353,0.817076,0.094723
pavoque,pavoque::spike0011,10,aI,0.817076,1.065,0.24792399999999992
pavoque,pavoque::spike0011,11,k,1.065,1.191636,0.12663599999999997
pavoque,pavoque::spike0011,12,_,1.191636,1.25856,0.06692399999999998
pavoque,pavoque::spike0011,13,v,1.25856,1.279474,0.0209140000000001
pavoque,pavoque::spike0011,14,E,1.279474,1.329842,0.05036799999999997
pavoque,pavoque::spike0011,15,l,1.329842,1.365,0.03515800000000002
pavoque,pavoque::spike0011,16,C,1.365,1.429964,0.06496400000000002
pavoque,pavoque::spike0011,17,@,1.429964,1.475418,0.04545399999999988
pavoque,pavoque::spike0011,18,s,1.475418,1.52,0.04458200000000012
pavoque,pavoque::spike0011,19,p,1.52,1.591574,0.07157400000000003
pavoque,pavoque::spike0011,20,R,1.591574,1.611166,0.019592000000000054
pavoque,pavoque::spike0011,21,o:,1.611166,1.667063,0.05589699999999986
pavoque,pavoque::spike0011,22,b,1.667063,1.743635,0.07657200000000008
pavoque,pavoque::spike0011,23,l,1.743635,1.785,0.041364999999999874
pavoque,pavoque::spike0011,24,e:,1.785,1.895,0.1100000000000001
pavoque,pavoque::spike0011,25,m,1.895,1.95,0.05499999999999994
pavoque,pavoque::spike0011,26,h,1.95,2.01,0.05999999999999983
pavoque,pavoque::spike0011,27,a,2.01,2.085,0.07500000000000018
pavoque,pavoque::spike0011,28,s,2.085,2.155388,0.0703879999999999
pavoque,pavoque::spike0011,29,t,2.155388,2.1904,0.03501200000000004
pavoque,pavoque::spike0011,30,d,2.1904,2.23,0.03960000000000008
pavoque,pavoque::spike0011,31,u:,2.23,2.452683,0.22268299999999996
pavoque,pavoque::spike0011,32,_,2.452683,3.835,1.382317
pavoque,pavoque::spike0012,1,H#,0.0,0.340921,0.340921
pavoque,pavoque::spike0012,2,?,0.340921,0.365492,0.02457100000000001
pavoque,pavoque::spike0012,3,E,0.365492,0.44,0.07450800000000002
pavoque,pavoque::spike0012,4,n,0.44,0.492646,0.05264599999999997
pavoque,pavoque::spike0012,5,t,0.492646,0.516768,0.024122000000000032
pavoque,pavoque::spike0012,6,S,0.516768,0.6241,0.10733199999999998
pavoque,pavoque::spike0012,7,U,0.6241,0.7,0.07589999999999997
pavoque,pavoque::spike0012,8,l,0.7,0.77,0.07000000000000006
pavoque,pavoque::spike0012,9,d,0.77,0.806959,0.036958999999999964
pavoque,pavoque::spike0012,10,I,0.806959,0.865,0.05804100000000001
pavoque,pavoque::spike0012,11,g,0.865,0.929118,0.06411800000000001
pavoque,pavoque::spike0012,12,U,0.929118,1.02,0.09088200000000002
pavoque,pavoque::spike0012,13,N,1.02,1.080504,0.06050399999999989
pavoque,pavoque::spike0012,14,_,1.080504,1.290585,0.21008100000000018
pavoque,pavoque::spike0012,15,z,1.290585,1.38,0.0894149999999998
pavoque,pavoque::spike0012,16,a:,1.38,1.475481,0.09548100000000015
pavoque,pavoque::spike0012,17,k,1.475481,1.51,0.034518999999999966
pavoque,pavoque::spike0012,18,d,1.51,1.570693,0.060692999999999886
pavoque,pavoque::spike0012,19,a,1.570693,1.63,0.059307
pavoque,pavoque::spike0012,20,s,1.63,1.701533,0.07153300000000007
pavoque,pavoque::spike0012,21,n,1.701533,1.732861,0.03132800000000002
pavoque,pavoque::spike0012,22,O,1.732861,1.8,0.06713900000000006
pavoque,pavoque::spike0012,23,x,1.8,1.850187,0.05018699999999998
pavoque,pavoque::spike0012,24,m,1.850187,1.93,0.07981299999999991
pavoque,pavoque::spike0012,25,a:,1.93,2.079925,0.14992499999999986
pavoque,pavoque::spike0012,26,l,2.079925,2.247621,0.1676960000000003
pavoque,pavoque::spike0012,27,_,2.247621,3.415,1.167379
