source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg017,17,l,1.97,2.02,0.05,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg018,18,u:,2.02,2.13,0.11,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg019,19,k,2.13,2.227477,0.097477,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg020,20,h,2.227477,2.27631,0.048833,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg021,21,E:,2.27631,2.375,0.09869,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg022,22,f,2.375,2.44,0.065,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg023,23,@,2.44,2.46,0.02,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg024,24,n,2.46,2.53,0.07,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg025,25,b,2.53,2.581776,0.051776,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg026,26,@,2.581776,2.64,0.058224,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg027,27,d,2.64,2.724718,0.084718,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg028,28,i:,2.724718,2.854685,0.129967,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg029,29,n,2.854685,2.936388,0.081703,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg030,30,t,2.936388,3.114537,0.178149,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0041,m0041,pavoque::m0041::seg031,31,_,3.114537,3.715,0.600463,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg001,1,H#,0,0.447094,0.447094,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg002,2,d,0.447094,0.490698,0.043604,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg003,3,O,0.490698,0.587118,0.09642,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg004,4,x,0.587118,0.676169,0.089051,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg005,5,l,0.676169,0.745,0.068831,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg006,6,Y,0.745,0.82479,0.07979,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg007,7,b,0.82479,0.90817,0.08338,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg008,8,@,0.90817,0.909542,0.001372,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg009,9,n,0.909542,0.985,0.075458,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg010,10,h,0.985,1.059392,0.074392,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg011,11,a,1.059392,1.140459,0.081067,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg012,12,t,1.140459,1.210252,0.069793,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg013,13,n,1.210252,1.245,0.034748,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg014,14,O,1.245,1.31,0.065,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg015,15,x,1.31,1.394099,0.084099,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg016,16,m,1.394099,1.49,0.095901,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg017,17,e:,1.49,1.601064,0.111064,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg018,18,6,1.601064,1.66,0.058936,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg019,19,ts,1.66,1.79,0.13,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg020,20,u:,1.79,1.860231,0.070231,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg021,21,b,1.860231,1.935816,0.075585,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg022,22,i:,1.935816,2.083164,0.147348,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg023,23,t,2.083164,2.17,0.086836,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg024,24,@,2.17,2.185,0.015,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg025,25,n,2.185,2.296271,0.111271,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0043,m0043,pavoque::m0043::seg026,26,_,2.296271,3.655,1.358729,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg001,1,H#,0,0.13699,0.13699,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg002,2,?,0.13699,0.18,0.04301,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg003,3,E,0.18,0.24,0.06,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg004,4,s,0.24,0.32,0.08,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg005,5,?,0.32,0.335,0.015,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg006,6,E,0.335,0.375,0.04,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg007,7,n,0.375,0.409743,0.034743,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg008,8,t,0.409743,0.43599,0.026247,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg009,9,S,0.43599,0.54,0.10401,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg010,10,t,0.54,0.563853,0.023853,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg011,11,e:,0.563853,0.735,0.171147,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg012,12,t,0.735,0.87723,0.14223,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg013,13,_,0.87723,1.038272,0.161042,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg014,14,?,1.038272,1.0767,0.038428,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg015,15,aI,1.0767,1.119267,0.042567,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg016,16,n,1.119267,1.15,0.030733,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg017,17,@,1.15,1.205,0.055,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg018,18,ts,1.205,1.344303,0.139303,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg019,19,y:,1.344303,1.435,0.090697,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg020,20,a,1.435,1.52,0.085,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg021,21,n,1.52,1.57,0.05,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg022,22,o:,1.57,1.735,0.165,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg023,23,z,1.735,1.825,0.09,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg024,24,@,1.825,2.000184,0.175184,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0044,m0044,pavoque::m0044::seg025,25,_,2.000184,2.995,0.994816,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
