source_id,utterance_id,source_utterance_id,segment_index,label_original,interval_start_s,interval_end_s,interval_duration_s,endpoint_original_s
pavoque,pavoque::m0102,m0102,1,H#,0.000000,0.130233,0.130233,0.130233
pavoque,pavoque::m0102,m0102,2,z,0.130233,0.245000,0.114767,0.245000
pavoque,pavoque::m0102,m0102,3,y:,0.245000,0.344626,0.099626,0.344626
pavoque,pavoque::m0102,m0102,4,t,0.344626,0.395000,0.050374,0.395000
pavoque,pavoque::m0102,m0102,5,?,0.395000,0.466445,0.071445,0.466445
pavoque,pavoque::m0102,m0102,6,9,0.466445,0.555000,0.088555,0.555000
pavoque,pavoque::m0102,m0102,7,s,0.555000,0.658537,0.103537,0.658537
pavoque,pavoque::m0102,m0102,8,t,0.658537,0.713387,0.054850,0.713387
pavoque,pavoque::m0102,m0102,9,l,0.713387,0.745000,0.031613,0.745000
pavoque,pavoque::m0102,m0102,10,I,0.745000,0.819486,0.074486,0.819486
pavoque,pavoque::m0102,m0102,11,C,0.819486,0.895000,0.075514,0.895000
pavoque,pavoque::m0102,m0102,12,f,0.895000,0.950000,0.055000,0.950000
pavoque,pavoque::m0102,m0102,13,O,0.950000,1.015000,0.065000,1.015000
pavoque,pavoque::m0102,m0102,14,n,1.015000,1.054151,0.039151,1.054151
pavoque,pavoque::m0102,m0102,15,h,1.054151,1.130000,0.075849,1.130000
pavoque,pavoque::m0102,m0102,16,aI,1.130000,1.204042,0.074042,1.204042
pavoque,pavoque::m0102,m0102,17,l,1.204042,1.254415,0.050373,1.254415
pavoque,pavoque::m0102,m0102,18,b,1.254415,1.312906,0.058491,1.312906
pavoque,pavoque::m0102,m0102,19,R,1.312906,1.400620,0.087714,1.400620
pavoque,pavoque::m0102,m0102,20,O,1.400620,1.530000,0.129380,1.530000
pavoque,pavoque::m0102,m0102,21,N,1.530000,1.727220,0.197220,1.727220
pavoque,pavoque::m0102,m0102,22,_,1.727220,2.995000,1.267780,2.995000
pavoque,pavoque::m0100,m0100,1,H#,0.000000,0.168743,0.168743,0.168743
pavoque,pavoque::m0100,m0100,2,t,0.168743,0.248314,0.079571,0.248314
pavoque,pavoque::m0100,m0100,3,o:,0.248314,0.350769,0.102455,0.350769
pavoque,pavoque::m0100,m0100,4,p,0.350769,0.432148,0.081379,0.432148
pavoque,pavoque::m0100,m0100,5,O,0.432148,0.625000,0.192852,0.625000
pavoque,pavoque::m0100,m0100,6,s,0.625000,0.767884,0.142884,0.767884
pavoque,pavoque::m0100,m0100,7,_,0.767884,0.844058,0.076174,0.844058
pavoque,pavoque::m0100,m0100,8,d,0.844058,0.880000,0.035942,0.880000
pavoque,pavoque::m0100,m0100,9,E,0.880000,1.026507,0.146507,1.026507
pavoque,pavoque::m0100,m0100,10,6,1.026507,1.191141,0.164634,1.191141
pavoque,pavoque::m0100,m0100,11,_,1.191141,1.314003,0.122862,1.314003
pavoque,pavoque::m0100,m0100,12,p,1.314003,1.418543,0.104540,1.418543
pavoque,pavoque::m0100,m0100,13,l,1.418543,1.476794,0.058251,1.476794
pavoque,pavoque::m0100,m0100,14,u:,1.476794,1.599633,0.122839,1.599633
pavoque,pavoque::m0100,m0100,15,R,1.599633,1.650000,0.050367,1.650000
pavoque,pavoque::m0100,m0100,16,a:,1.650000,1.789476,0.139476,1.789476
pavoque,pavoque::m0100,m0100,17,l,1.789476,1.860000,0.070524,1.860000
pavoque,pavoque::m0100,m0100,18,t,1.860000,2.019434,0.159434,2.019434
pavoque,pavoque::m0100,m0100,19,o:,2.019434,2.132874,0.113440,2.132874
pavoque,pavoque::m0100,m0100,20,p,2.132874,2.211500,0.078626,2.211500
pavoque,pavoque::m0100,m0100,21,OY,2.211500,2.535245,0.323745,2.535245
pavoque,pavoque::m0100,m0100,22,_,2.535245,2.995000,0.459755,2.995000
pavoque,pavoque::m0096,m0096,1,H#,0.000000,0.320000,0.320000,0.320000
pavoque,pavoque::m0096,m0096,2,ts,0.320000,0.400000,0.080000,0.400000
pavoque,pavoque::m0096,m0096,3,u:,0.400000,0.485000,0.085000,0.485000
pavoque,pavoque::m0096,m0096,4,z,0.485000,0.550000,0.065000,0.550000
pavoque,pavoque::m0096,m0096,5,aI,0.550000,0.625329,0.075329,0.625329
pavoque,pavoque::m0096,m0096,6,n,0.625329,0.651128,0.025799,0.651128
pavoque,pavoque::m0096,m0096,7,@,0.651128,0.717470,0.066342,0.717470
pavoque,pavoque::m0096,m0096,8,n,0.717470,0.743883,0.026413,0.743883
pavoque,pavoque::m0096,m0096,9,l,0.743883,0.810000,0.066117,0.810000
pavoque,pavoque::m0096,m0096,10,e:,0.810000,0.930000,0.120000,0.930000
pavoque,pavoque::m0096,m0096,11,R,0.930000,1.000000,0.070000,1.000000
pavoque,pavoque::m0096,m0096,12,6,1.000000,1.067605,0.067605,1.067605
pavoque,pavoque::m0096,m0096,13,n,1.067605,1.122889,0.055284,1.122889
pavoque,pavoque::m0096,m0096,14,ts,1.122889,1.240000,0.117111,1.240000
pavoque,pavoque::m0096,m0096,15,E:,1.240000,1.331127,0.091127,1.331127
pavoque,pavoque::m0096,m0096,16,l,1.331127,1.385000,0.053873,1.385000
pavoque,pavoque::m0096,m0096,17,t,1.385000,1.463815,0.078815,1.463815
pavoque,pavoque::m0096,m0096,18,@,1.463815,1.477324,0.013509,1.477324
pavoque,pavoque::m0096,m0096,19,n,1.477324,1.515000,0.037676,1.515000
pavoque,pavoque::m0096,m0096,20,S,1.515000,1.630000,0.115000,1.630000
pavoque,pavoque::m0096,m0096,21,O,1.630000,1.700000,0.070000,1.700000
pavoque,pavoque::m0096,m0096,22,s,1.700000,1.769103,0.069103,1.769103
pavoque,pavoque::m0096,m0096,23,t,1.769103,1.841087,0.071984,1.841087
pavoque,pavoque::m0096,m0096,24,a:,1.841087,1.912229,0.071142,1.912229
pavoque,pavoque::m0096,m0096,25,k,1.912229,2.068330,0.156101,2.068330
pavoque,pavoque::m0096,m0096,26,O,2.068330,2.153023,0.084693,2.153023
pavoque,pavoque::m0096,m0096,27,v,2.153023,2.202779,0.049756,2.202779
pavoque,pavoque::m0096,m0096,28,I,2.202779,2.291234,0.088455,2.291234
pavoque,pavoque::m0096,m0096,29,tS,2.291234,2.412889,0.121655,2.412889
pavoque,pavoque::m0096,m0096,30,?,2.412889,2.444188,0.031299,2.444188
pavoque,pavoque::m0096,m0096,31,U,2.444188,2.505000,0.060812,2.505000
pavoque,pavoque::m0096,m0096,32,n,2.505000,2.540000,0.035000,2.540000
pavoque,pavoque::m0096,m0096,33,t,2.540000,2.574401,0.034401,2.574401
pavoque,pavoque::m0096,m0096,34,p,2.574401,2.613555,0.039154,2.613555
pavoque,pavoque::m0096,m0096,35,R,2.613555,2.635000,0.021445,2.635000
pavoque,pavoque::m0096,m0096,36,o:,2.635000,2.733510,0.098510,2.733510
pavoque,pavoque::m0096,m0096,37,k,2.733510,2.855334,0.121824,2.855334
pavoque,pavoque::m0096,m0096,38,O,2.855334,2.940000,0.084666,2.940000
pavoque,pavoque::m0096,m0096,39,f,2.940000,3.050000,0.110000,3.050000
pavoque,pavoque::m0096,m0096,40,j,3.050000,3.108216,0.058216,3.108216
pavoque,pavoque::m0096,m0096,41,E,3.108216,3.237827,0.129611,3.237827
pavoque,pavoque::m0096,m0096,42,f,3.237827,3.429480,0.191653,3.429480
pavoque,pavoque::m0096,m0096,43,_,3.429480,4.855000,1.425520,4.855000
