source_id,utterance_id,original_symbol_sequence,source_file,source_blob_sha
jsut,BASIC5000_1225,"^-k-e-]-b-i-N-w-a-_-i-[-n-a-k-a-n-o-#-o-[-b-a-n-o-#-t-e-]-d-e-#-s-o-[-d-a-t-e-r-a-]-r-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1226,"^-k-o-]-i-y-a-#-m-a-[-s-u-n-o-#-y-o-]-o-n-a-#-s-a-[-k-a-n-a-w-a-_-t-a-[-N-s-u-i-n-i-#-s-u-]-N-d-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1227,"^-e-[-d-a-g-a-n-o-]-b-i-_-m-i-[-g-a-#-n-a-]-r-u-k-o-t-o-o-#-s-o-[-o-t-e-e-sh-i-t-e-_-ts-u-[-g-u-]-b-a-sh-o-o-#-e-[-r-a-b-i-m-a-sh-o-]-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1228,"^-k-e-]-r-i-i-w-a-_-t-a-]-i-i-k-u-o-#-s-a-[-b-o-]-cl-t-e-_-i-[-e-]-n-i-#-k-a-[-e-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1229,"^-e-[-e-k-a-]-i-w-a-n-i-#-t-a-[-N-n-o-o-n-i-#-n-a-[-r-i-t-a-]-k-a-cl-t-a-r-a-_-k-o-[-N-k-i-y-o-]-k-u-#-ts-u-[-z-u-k-e-t-e-#-y-a-[-r-a-n-a-]-i-t-o-#-d-a-[-m-e-]-d-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1230,"^-f-u-]-k-e-N-w-a-_-f-u-[-r-a-N-s-u-y-a-_-n-i-[-cl-p-o-N-n-o-#-gy-o-[-o-s-e-e-k-u-]-i-k-i-d-e-#-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1231,"^-k-e-[-cl-ky-o-k-u-_-k-a-]-r-e-n-o-#-s-e-[-ts-u-m-e-e-g-a-#-t-a-[-d-a-sh-i-]-i-t-o-#-w-a-[-k-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1232,"^-k-a-[-i-k-o-k-u-w-a-_-n-i-[-cl-p-o-N-b-u-]-N-m-e-e-n-i-#-o-]-o-k-i-n-a-#-e-[-e-ky-o-o-o-#-m-o-[-t-a-r-a-]-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1233,"^-k-e-[-e-k-i-sh-o-]-k-u-n-i-N-w-a-_-ch-i-[-i-s-a-i-]-k-o-r-o-k-a-r-a-n-o-#-y-u-[-m-e-]-d-e-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1234,"^-k-a-[-i-sh-u-u-t-a-]-i-sh-o-o-n-o-#-s-o-[-n-i-i-s-e-e-#-j-u-[-u-d-e-]-N-ch-i-w-a-_-r-u-[-i-k-e-e-d-e-_-n-a-[-n-a-]-hy-a-k-u-#-r-o-[-k-u-]-j-u-u-#-g-o-[-m-a-]-N-_-ky-u-[-u-s-e-N-k-o-t-o-n-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1235,"^-k-e-]-N-g-a-#-w-a-[-t-a-sh-i-n-i-#-a-]-i-n-i-#-k-i-]-t-a-n-o-w-a-_-ch-o-[-o-d-o-#-n-i-[-sh-u-u-k-a-N-m-a-]-e-d-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1236,"^-k-a-[-w-a-b-e-r-i-n-i-]-w-a-_-k-o-[-o-j-o-]-o-n-o-#-e-[-N-t-o-ts-u-g-a-_-h-a-[-y-a-sh-i-n-o-#-y-o-]-o-n-i-#-s-o-[-s-o-r-i-t-a-]-cl-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1237,"^-f-u-[-t-a-ts-u-]-n-o-#-g-u-[-r-u-]-u-p-u-g-a-#-d-a-[-N-k-e-ts-u-sh-i-t-e-_-h-i-[-t-o-]-ts-u-n-o-#-s-e-[-e-t-o-o-n-i-n-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1238,"^-t-e-[-k-i-s-a-s-u-]-sh-u-u-w-a-_-m-e-[-k-i-sh-i-k-o-t-o-#-s-e-[-cl-sh-i-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1239,"^-ts-u-[-i-ky-u-u-s-a-r-e-t-e-_-ts-u-]-i-_-m-i-[-e-s-u-i-t-a-#-u-]-s-o-o-#-ts-u-]-i-t-e-sh-i-m-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1240,"^-t-e-]-i-t-o-sh-i-o-#-ts-u-[-r-e-t-e-k-i-]-t-e-#-i-[-t-a-d-a-k-e-m-a-s-e-]-N-k-a-?-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
