source_id,utterance_id,original_symbol_sequence,source_file,source_blob_sha
jsut,BASIC5000_1041,"^-n-o-[-r-i-m-o-#-s-a-]-r-u-k-o-t-o-n-a-g-a-r-a-_-k-a-[-i-j-o-o-t-o-#-i-[-cl-t-a-i-k-a-sh-i-t-a-#-y-o-]-o-n-a-#-k-a-[-i-k-a-N-g-a-#-w-a-[-s-u-r-e-r-a-r-e-n-a-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1042,"^-n-o-[-r-u-m-a-]-N-j-i-N-g-a-_-e-[-e-k-o-k-u-o-#-s-e-[-e-f-u-k-u-sh-i-t-a-k-o-t-o-]-g-a-_-e-[-e-g-o-n-i-#-o-]-o-k-i-n-a-#-e-[-e-ky-o-o-o-#-o-[-y-o-b-o-]-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1043,"^-s-a-[-k-a-n-a-n-o-#-h-o-[-n-e-]-g-a-#-ts-u-[-k-a-]-e-t-e-_-i-]-k-i-g-a-#-ts-u-[-m-a-r-i-s-o-]-o-d-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1044,"^-s-a-[-k-a-n-a-w-a-#-t-o-[-o-b-i-d-e-#-y-u-[-cl-k-u-]-r-i-_-k-o-[-N-g-a-]-r-i-#-y-a-[-k-i-a-g-e-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1045,"^-s-a-[-k-a-n-a-n-i-#-m-i-[-z-u-g-a-#-h-i-[-ts-u-y-o-o-n-a-#-y-o-]-o-n-i-_-w-a-[-r-e-w-a-r-e-n-i-]-w-a-_-k-u-]-u-k-i-g-a-#-h-i-[-ts-u-y-o-o-d-e-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1046,"^-s-a-[-k-a-n-a-t-o-#-n-i-[-k-u-]-w-a-#-t-o-[-m-o-n-i-#-e-[-e-y-o-o-g-a-a-]-r-u-g-a-_-k-o-]-o-sh-a-n-o-h-o-o-g-a-#-z-e-]-N-sh-a-y-o-r-i-#-n-e-[-d-a-N-g-a-#-t-a-[-k-a-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1047,"^-n-o-[-o-s-u-o-]-k-u-s-a-N-w-a-_-j-i-[-b-u-N-n-o-#-k-o-[-d-o-m-o-o-#-t-a-[-i-h-e-N-#-j-i-[-m-a-N-sh-i-t-e-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1048,"^-sh-i-[-h-a-ts-u-n-o-#-b-a-]-s-u-w-a-_-g-o-]-z-e-N-#-r-o-[-k-u-]-j-i-n-i-#-d-e-]-r-u-t-o-#-u-[-N-t-e-]-N-sh-u-w-a-#-i-[-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1049,"^-n-o-[-N-s-u-t-o-]-cl-p-u-d-e-#-k-a-[-i-ky-o-o-o-#-o-[-o-f-u-k-u-sh-i-t-a-#-j-o-[-s-e-e-t-o-sh-i-t-e-]-w-a-_-k-a-]-n-o-j-o-g-a-#-j-u-[-u-g-o-n-e-N-b-u-r-i-n-o-#-h-i-[-t-o-]-t-o-#-n-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1050,"^-d-a-[-i-j-i-]-n-a-n-o-w-a-_-ts-u-[-k-a-e-r-u-#-j-i-[-k-a-N-o-_-i-[-k-a-]-n-i-#-y-u-[-u-k-o-o-n-i-#-ts-u-[-k-a-u-]-k-a-d-e-#-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1051,"^-sh-o-[-z-o-k-u-sh-i-t-e-i-t-a-#-s-o-]-sh-i-k-i-n-i-#-t-a-[-i-s-u-]-r-u-_-ch-o-[-o-j-i-]-k-a-N-n-i-#-w-a-[-t-a-r-u-#-ch-u-[-u-k-i-N-b-u-r-i-n-i-]-m-o-#-k-a-[-k-a-w-a-r-a-]-z-u-_-k-a-]-r-e-g-a-#-m-u-[-k-u-w-a-r-e-t-a-]-n-o-w-a-_-w-a-]-z-u-k-a-n-a-#-k-i-[-N-g-a-k-u-n-i-#-s-u-[-g-i-n-a-]-k-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1052,"^-ky-o-[-o-k-u-b-o-]-k-u-sh-i-w-a-_-h-o-[-o-w-a-n-o-t-o-]-k-i-_-sh-i-]-b-a-sh-i-b-a-#-s-e-]-e-sh-o-n-i-#-g-e-[-N-ky-u-u-s-u-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1053,"^-j-a-[-m-a-o-sh-i-t-e-s-u-m-a-]-n-a-i-_-ch-o-]-cl-t-o-#-h-a-[-n-a-sh-i-]-g-a-#-a-]-r-u-n-o-d-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1054,"^-o-[-t-o-n-a-n-o-#-sh-i-]-h-a-i-n-i-#-t-a-]-i-sh-i-_-k-a-]-r-e-r-a-w-a-#-k-o-[-n-o-#-y-o-]-o-n-a-#-sh-o-[-o-ky-o-k-u-t-e-k-i-n-a-#-h-a-[-N-k-o-o-n-o-#-sh-i-[-k-a-t-a-o-#-s-u-[-r-u-]-n-o-d-e-#-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1055,"^-sh-o-[-sh-i-]-N-sh-a-g-a-#-w-i-[-N-d-o-#-s-a-]-a-f-i-N-o-#-s-u-[-r-u-]-n-o-w-a-#-m-u-[-z-u-k-a-sh-i-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1056,"^-u-[-m-i-b-e-o-#-d-o-[-r-a-]-i-b-u-#-s-u-[-r-u-k-o-t-o-]-w-a-#-s-u-[-b-a-r-a-sh-i-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1057,"^-r-e-[-N-ch-u-u-w-a-_-i-]-ts-u-k-a-r-a-#-t-e-]-n-i-s-u-o-#-sh-i-[-t-e-i-r-u-]-N-d-e-s-u-k-a-?-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1058,"^-t-o-[-o-sh-i-#-g-i-[-N-k-o-o-k-a-]-t-a-ch-i-w-a-_-b-o-[-o-r-a-k-u-d-e-#-t-o-[-h-o-o-n-i-#-k-u-[-r-e-t-e-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1059,"^-n-a-]-n-i-o-sh-i-t-e-#-y-o-[-i-]-k-a-#-w-a-[-k-a-r-a-]-n-a-k-a-cl-t-a-n-o-d-e-_-k-a-]-r-e-n-i-#-j-o-[-g-e-N-o-#-m-o-[-t-o-]-m-e-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
