source_id,utterance_id,source_utterance_id,segment_id,segment_index,label_original,interval_start_s,interval_end_s,duration_s,source_file,source_blob_sha
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg002,2,k,0.613754,0.714449,0.100695,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg003,3,aI,0.714449,0.81,0.095551,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg004,4,z,0.81,0.885,0.075,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg005,5,6,0.885,0.960258,0.075258,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg006,6,R,0.960258,1.02,0.059742,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg007,7,aI,1.02,1.135,0.115,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg008,8,C,1.135,1.232423,0.097423,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg009,9,C,1.232423,1.33,0.097577,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg010,10,i:,1.33,1.438236,0.108236,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg011,11,n,1.438236,1.48,0.041764,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg012,12,a:,1.48,1.71163,0.23163,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg013,13,_,1.71163,1.918058,0.206428,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg014,14,R,1.918058,2.026801,0.108743,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg015,15,2:,2.026801,2.145,0.118199,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg016,16,m,2.145,2.19,0.045,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg017,17,I,2.19,2.24,0.05,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg018,18,S,2.24,2.33,0.09,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg019,19,@,2.33,2.38,0.05,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg020,20,s,2.38,2.475,0.095,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg021,21,R,2.475,2.525,0.05,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg022,22,aI,2.525,2.776945,0.251945,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg023,23,C,2.776945,3.036823,0.259878,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
pavoque,pavoque::m0017,m0017,pavoque::m0017::seg024,24,_,3.036823,3.595,0.558177,pavoque-angry.yaml,bff79d978f740f6c2b09bc595ade03b6bdf33423
