source_id,utterance_id,original_symbol_sequence,source_file,source_blob_sha
jsut,BASIC5000_1004,"^-n-o-[-o-sh-u-]-j-u-ts-u-n-o-#-s-a-]-i-ch-u-u-w-a-_-i-[-sh-a-m-o-#-k-a-[-N-g-o-]-f-u-m-o-_-sh-i-[-N-ch-o-o-n-i-_-sh-i-[-k-a-]-m-o-_-d-e-[-k-i-r-u-d-a-k-e-#-j-i-[-N-s-o-k-u-n-i-#-k-a-[-N-j-a-o-#-a-[-ts-u-k-a-w-a-n-a-]-k-e-r-e-b-a-#-n-a-[-r-a-]-n-a-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1005,"^-ky-u-[-u-k-a-o-s-u-g-o-]-s-u-n-o-n-i-_-w-a-[-t-a-sh-i-w-a-#-t-a-[-k-u-s-a-]-N-n-o-#-k-a-[-n-e-g-a-#-k-a-[-k-a-r-i-m-a-]-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1006,"^-m-o-[-N-t-o-r-i-o-]-o-r-u-d-e-#-h-o-[-o-d-o-]-o-j-i-N-t-o-#-k-a-[-i-k-e-N-sh-i-t-a-#-w-a-[-r-e-s-a-sh-i-]-w-a-_-h-i-[-g-a-sh-i-d-o-i-ts-u-#-sh-i-[-d-o-]-o-b-u-n-o-#-k-o-[-o-t-a-i-w-a-_-ky-u-[-u-t-a-]-i-s-e-e-n-o-#-h-o-[-sh-u-h-a-#-sh-i-[-d-o-]-o-sh-a-r-a-g-a-_-r-e-[-k-i-sh-i-n-o-n-a-g-a-r-e-]-n-i-#-t-o-[-r-i-n-o-k-o-s-a-]-r-e-t-a-#-t-a-[-m-e-]-n-i-#-o-]-k-i-t-a-_-t-o-[-_-n-o-[-b-e-m-a-]-sh-i-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1007,"^-m-o-[-cl-ts-u-r-e-r-a-ch-i-]-i-z-u-o-#-k-a-]-k-e-t-a-#-p-i-]-z-a-n-i-w-a-_-m-a-[-cl-s-a-]-k-i-n-i-#-t-o-[-b-i-ts-u-]-i-t-e-#-sh-i-[-m-a-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1008,"^-hy-o-[-o-j-o-]-o-k-a-r-a-#-h-a-]-N-d-a-N-s-u-r-u-t-o-_-k-a-]-r-e-w-a-#-k-i-[-g-e-N-g-a-w-a-r-u-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1009,"^-r-e-[-e-j-o-o-o-k-a-]-k-u-t-o-w-a-_-k-a-]-r-e-m-o-#-r-e-[-e-g-i-t-a-d-a-sh-i-]-k-a-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1010,"^-k-a-[-N-d-a-s-a-N-w-a-_-n-a-]-N-t-o-#-h-a-[-y-a-]-i-#-r-a-]-N-n-a-a-#-d-e-[-sh-o-]-o-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1011,"^-e-[-e-g-o-w-a-#-k-a-[-N-t-a-N-d-e-]-w-a-#-n-a-]-i-_-d-e-]-m-o-#-s-o-[-r-e-w-a-#-o-[-m-o-sh-i-r-o-]-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1012,"^-k-a-[-w-a-r-i-n-i-#-p-a-]-a-t-i-i-n-i-#-i-[-cl-t-e-k-u-r-e-m-a-s-e-]-N-k-a-?-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1013,"^-m-o-]-r-i-i-w-a-_-o-]-o-k-i-n-a-#-o-[-k-i-d-o-]-k-e-e-o-#-m-o-]-cl-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1014,"^-k-a-[-r-a-d-a-g-a-u-N-d-o-o-o-#-h-i-[-ts-u-y-o-o-t-o-#-s-u-[-r-u-y-o-]-o-n-i-_-s-e-]-e-sh-i-N-m-o-#-k-e-[-N-k-o-o-d-e-a-r-u-]-t-a-m-e-n-i-_-sh-i-[-g-e-k-i-o-#-h-i-[-ts-u-y-o-o-t-o-s-u-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1015,"^-m-o-[-d-e-r-u-w-a-_-m-i-[-ry-o-k-u-n-o-#-a-]-r-u-#-k-a-[-r-a-d-a-o-#-sh-i-[-t-e-i-n-a-]-k-e-r-e-b-a-#-n-a-[-r-a-]-n-a-i-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1016,"^-m-o-[-d-a-N-j-a-]-z-u-n-i-#-n-a-]-n-i-o-#-m-o-[-t-o-m-e-t-e-#-k-i-[-k-e-]-b-a-#-y-o-]-i-n-o-k-a-#-w-a-[-k-a-]-r-u-t-o-_-w-a-[-t-a-sh-i-w-a-#-s-o-[-r-e-o-#-a-[-j-i-w-a-e-]-r-u-#-y-o-]-o-n-i-#-n-a-]-cl-t-a-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1017,"^-m-o-[-cl-ts-u-r-e-r-a-ch-i-]-i-z-u-o-#-k-a-]-k-e-t-a-#-p-i-]-z-a-n-i-w-a-_-m-a-[-cl-s-a-]-k-i-n-i-#-t-o-[-b-i-ts-u-]-i-t-e-#-sh-i-[-m-a-i-m-a-s-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1018,"^-m-o-[-n-o-i-]-e-b-a-#-k-u-[-ch-i-b-i-r-u-s-a-]-m-u-sh-i-_-b-a-]-k-a-h-o-d-o-#-i-[-i-t-a-g-a-]-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1019,"^-s-e-[-e-n-e-]-N-k-i-_-y-u-[-u-j-o-o-w-a-#-n-a-[-g-a-ts-u-]-z-u-k-i-#-sh-i-[-n-a-i-k-o-t-o-]-g-a-#-o-]-o-i-t-o-#-i-[-w-a-r-e-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
jsut,BASIC5000_1020,"^-m-o-[-n-a-r-i-z-a-w-a-_-y-a-[-s-a-sh-i-]-i-g-a-_-sh-i-[-N-p-i-t-e-k-i-n-a-#-b-i-[-sh-o-o-o-#-u-[-k-a-b-e-t-e-i-r-u-$",e2e_symbol/phoneme.yaml,ae8933677c082c22238a895012b6b6dcba1f6625
