source_id,file_table,original_variable,standardized_variable,variable_domain,description_meaning,units,datatype,coding_levels,missing_value_conventions,measurement_annotation_method,time_reference_window,anatomical_acoustic_target,provenance,notes
coretta_italian_vowel_2018_2026,ita_egg,speech_rate,speech_rate_syll_s,prosody_rate,Speech rate,syllables/s,numeric,,,derived,"8 syllables / sentence duration",utterance,DERIVED_SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,speech_rate_c,speech_rate_centered,prosody_rate,Centered speech rate,syllables/s,numeric,,,derived,"speech_rate - source-table mean",utterance,DERIVED_SOURCE,"Retain raw speech_rate separately."
coretta_italian_vowel_2018_2026,ita_egg,voice_duration,voicing_duration_ms,temporal,Duration of voiced interval of V1,ms,numeric,,,derived from manual-corrected landmarks,"voice onset to voice offset",voicing,DERIVED_SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,vot,vot_ms,temporal,Voice onset time,ms,numeric,,,derived from manual-corrected landmarks,"C1 release to voice onset",C1/voicing,DERIVED_SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,voi_clo,c2_closure_voicing_ms,temporal,Duration of voicing during C2 closure,ms,numeric,,,derived from manual-corrected landmarks,"C2 onset to voice offset",C2/voicing,DERIVED_SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,rel_rel,c1_to_c2_release_ms,temporal,C1 release to C2 release duration,ms,numeric,,,derived from manual-corrected landmarks,"C1 release to C2 release",C1-C2,DERIVED_SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,file,source_formant_file,file_provenance,File name used in FastTrack formant tracking,,string,,,source processing metadata,,acoustic file,SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,fo,f0_hz,acoustic_f0,F0 at vowel midpoint,Hz,numeric,,,acoustic extraction,"vowel midpoint",V1,F0_SOURCE,"Source variable is spelled fo; retain original name."
coretta_italian_vowel_2018_2026,ita_egg,cutoff,fasttrack_max_frequency_hz,acoustic_extraction,Upper frequency cutoff selected for FastTrack,Hz,numeric,,,FastTrack setting manually checked/adjusted,"per token/file as supplied",formant tracking,SOURCE,
coretta_italian_vowel_2018_2026,ita_egg,f11,f1_hz_t1,acoustic_formant,F1 timepoint 1,Hz,numeric,,,FastTrack + manual checking,"0-20% of V1",V1/F1,SOURCE_MEASUREMENT,"Preserve source window; optional normalized center 0.1 is a separate derived field."
coretta_italian_vowel_2018_2026,ita_egg,f21,f2_hz_t1,acoustic_formant,F2 timepoint 1,Hz,numeric,,,FastTrack + manual checking,"0-20% of V1",V1/F2,SOURCE_MEASUREMENT,"Preserve source window; optional normalized center 0.1 is a separate derived field."
coretta_italian_vowel_2018_2026,ita_egg,f31,f3_hz_t1,acoustic_formant,F3 timepoint 1,Hz,numeric,,,FastTrack + manual checking,"0-20% of V1",V1/F3,SOURCE_MEASUREMENT,
coretta_italian_vowel_2018_2026,ita_egg,f12,f1_hz_t2,acoustic_formant,F1 timepoint 2,Hz,numeric,,,FastTrack + manual checking,"20-40% of V1",V1/F1,SOURCE_MEASUREMENT,"Optional normalized center 0.3 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f22,f2_hz_t2,acoustic_formant,F2 timepoint 2,Hz,numeric,,,FastTrack + manual checking,"20-40% of V1",V1/F2,SOURCE_MEASUREMENT,"Optional normalized center 0.3 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f32,f3_hz_t2,acoustic_formant,F3 timepoint 2,Hz,numeric,,,FastTrack + manual checking,"20-40% of V1",V1/F3,SOURCE_MEASUREMENT,
coretta_italian_vowel_2018_2026,ita_egg,f13,f1_hz_t3,acoustic_formant,F1 timepoint 3,Hz,numeric,,,FastTrack + manual checking,"40-60% of V1",V1/F1,SOURCE_MEASUREMENT,"Optional normalized center 0.5 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f23,f2_hz_t3,acoustic_formant,F2 timepoint 3,Hz,numeric,,,FastTrack + manual checking,"40-60% of V1",V1/F2,SOURCE_MEASUREMENT,"Optional normalized center 0.5 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f33,f3_hz_t3,acoustic_formant,F3 timepoint 3,Hz,numeric,,,FastTrack + manual checking,"40-60% of V1",V1/F3,SOURCE_MEASUREMENT,
coretta_italian_vowel_2018_2026,ita_egg,f14,f1_hz_t4,acoustic_formant,F1 timepoint 4,Hz,numeric,,,FastTrack + manual checking,"60-80% of V1",V1/F1,SOURCE_MEASUREMENT,"Optional normalized center 0.7 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f24,f2_hz_t4,acoustic_formant,F2 timepoint 4,Hz,numeric,,,FastTrack + manual checking,"60-80% of V1",V1/F2,SOURCE_MEASUREMENT,"Optional normalized center 0.7 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f34,f3_hz_t4,acoustic_formant,F3 timepoint 4,Hz,numeric,,,FastTrack + manual checking,"60-80% of V1",V1/F3,SOURCE_MEASUREMENT,
coretta_italian_vowel_2018_2026,ita_egg,f15,f1_hz_t5,acoustic_formant,F1 timepoint 5,Hz,numeric,,,FastTrack + manual checking,"80-100% of V1",V1/F1,SOURCE_MEASUREMENT,"Optional normalized center 0.9 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f25,f2_hz_t5,acoustic_formant,F2 timepoint 5,Hz,numeric,,,FastTrack + manual checking,"80-100% of V1",V1/F2,SOURCE_MEASUREMENT,"Optional normalized center 0.9 in derived trajectory view."
coretta_italian_vowel_2018_2026,ita_egg,f35,f3_hz_t5,acoustic_formant,F3 timepoint 5,Hz,numeric,,,FastTrack + manual checking,"80-100% of V1",V1/F3,SOURCE_MEASUREMENT,
